australian,austrian,belgian,brazilian,canadian,chilean,chinese,colombian,cuban,czech,danish,dutch,egyptian,english,ethiopian,filipino,finnish,french,georgian,german,greek,hungarian,indian,indonesian,iranian-persian,iraqi,italian,japanese,korean,laotian,lebanese,libyan,malaysian,mexican,moroccan,new-zealand,northeastern-united-states,norwegian,pakistani,palestinian,peruvian,polish,portuguese,puerto-rican,russian,saudi-arabian,scottish,south-african,southern-united-states,southwestern-united-states,spanish,swedish,swiss,thai,turkish,venezuelan,vietnamese,welsh
1.0,0.7291116645107972,0.7642927365617254,0.810750656191803,0.8440290067006859,0.7555491285101779,0.5165350515973498,0.7055070194564644,0.7096850579470435,0.7049245533479483,0.7230247572258637,0.7490954842312183,0.7660823878506515,0.8776660257101957,0.6212298360311117,0.649380743409663,0.726288330004345,0.8619578907781953,0.5870581489436445,0.773177980558151,0.7791813029161682,0.7123972963204085,0.6095772793788811,0.6717453761978992,0.6836719148967576,0.7025924206805204,0.7787797953525383,0.5173024631778844,0.44494183277885757,0.4705769446588697,0.7156906512369882,0.6254579148889756,0.5920519652588179,0.6416617399205197,0.6810877329453396,0.844905895205648,0.8195242334829015,0.7185400557747652,0.5102627933130628,0.6587856110765249,0.6792522820378284,0.743583567255795,0.802365549508248,0.676201562694277,0.7834968454624816,0.679396969456846,0.7211231779953827,0.7966301040054108,0.8010179741288187,0.6755539813677418,0.7798060578160544,0.7464168091507797,0.8106807696725159,0.5143794784949813,0.7877439742960797,0.7182581701724134,0.49310779526871834,0.7394583198384853
0.7291116645107972,1.0,0.8552090475643357,0.7499631967511716,0.8760520309155849,0.6291463069348217,0.45814662392757294,0.6538002026159774,0.5624475194770782,0.9191194876949387,0.9226750609367892,0.9117348871703488,0.647017546347389,0.8964155776698474,0.5325597326502745,0.6130478212900612,0.9079699282347418,0.840652993839836,0.6437695517270935,0.9290868551461406,0.5921605090495989,0.8002685400050551,0.5751655884630822,0.5849314815735924,0.6772570887910548,0.6277926408887557,0.6043260210442131,0.4904647506560573,0.35075240300962024,0.3582796769599877,0.598128005519897,0.45628939339055125,0.48714738916029515,0.5607954325541925,0.5032749503001307,0.8701217175163383,0.9089072098006401,0.9191560296402,0.5022830428219023,0.5422302834839208,0.5115845532988655,0.8967490345577459,0.6815952184198951,0.5499546048417422,0.8575717387248922,0.5716975134152487,0.8942860484293962,0.8523594538746357,0.8464538665014614,0.5997153778826573,0.5712897589350856,0.9326878902856887,0.8686826226491413,0.3665904479295822,0.6901131872088048,0.6722942935692928,0.42275988723309266,0.8105624269124274
0.7642927365617254,0.8552090475643357,1.0,0.7605378293171003,0.8766375165635745,0.6823245244626985,0.4426503574293461,0.6882571504388947,0.6332512145317811,0.8196827711580965,0.8228150402846205,0.8851478674811636,0.6947683145365435,0.8846788773153518,0.5938285666226192,0.6389298943649069,0.8204093664800864,0.8976403038992219,0.6333614603684785,0.8801745555554776,0.6435491710341916,0.7753900275575368,0.6067282238106879,0.6178232502796241,0.6902243541723478,0.6540960955267474,0.6732105898866237,0.4485775657070665,0.34503061830226184,0.3567267437771513,0.6518510164090069,0.5176450724829705,0.5046824221692691,0.5862216368683115,0.5486724105958459,0.8057867226640025,0.8852661276957063,0.832119226814232,0.5204714956438085,0.5939613386449077,0.5880731893933466,0.8573670727411846,0.7496667050471387,0.5989451146420736,0.8329983589053097,0.5890891946207986,0.8559040048049505,0.7995044953073632,0.8465435676997187,0.6343821594986958,0.6473864750798881,0.848234290477142,0.8823100435707618,0.38934033324664313,0.722623824003842,0.6825005022957099,0.41330974212396315,0.8140226899216924
0.810750656191803,0.7499631967511716,0.7605378293171003,1.0,0.8415338952475313,0.8698150986837976,0.5718220787638214,0.8315001265231886,0.8318972354776137,0.7330047173976826,0.7405644783293941,0.7400496420631607,0.8474669704346622,0.8098364967957483,0.6893751826965075,0.7657652997644548,0.7468132912268861,0.8510618949197316,0.6472489522279861,0.8119028532968127,0.7719638095524922,0.7745464607783924,0.7446864810523677,0.7738141962367016,0.7874868002082914,0.7890225131367312,0.7912546307139732,0.5682673412770479,0.47699496567322136,0.5619044567046247,0.8025832464670476,0.7151167909178587,0.7007342163276186,0.7755515528331257,0.7330139852662403,0.7656635052951195,0.8349122043670995,0.7232508656388896,0.634222393168796,0.7610068428645042,0.7890357888630137,0.7739506313266831,0.8782724669178927,0.8024061560991684,0.8175573990943666,0.7641304683394627,0.6866053527041328,0.8454550459462032,0.8478452936721202,0.7907327790989928,0.8262607658877643,0.7564211952758065,0.7848988137494737,0.5998606986860927,0.8483448560753599,0.8459987912327678,0.6138338271235517,0.6460654142893512
0.8440290067006859,0.8760520309155849,0.8766375165635745,0.8415338952475313,1.0,0.7597917262856027,0.5568171705114531,0.7700502167190285,0.7026521675781655,0.8549271691546252,0.8881910163811074,0.8999198804527128,0.7622565002481104,0.9302332616723242,0.6573739825695009,0.7105487822082971,0.8863158429182355,0.9071506804907379,0.6790162332692373,0.9222110414249678,0.7288985641479755,0.8114887351480954,0.6773464917059799,0.7010398101814012,0.759591008054665,0.7303525531238081,0.7579793423822438,0.55030312911187,0.4521426760657122,0.4508572181057992,0.7351183008745719,0.5973032882514243,0.5857275584509952,0.6933820187647516,0.6316181290806153,0.87924496767603,0.9728798556564029,0.8767400038782899,0.5757359441314639,0.6787654681913302,0.6605755496573352,0.8899612570035275,0.7998235983320576,0.6751929512021819,0.8922962477458841,0.6706769461753787,0.8738563350254427,0.8883580478271415,0.947261921892697,0.7490136134071987,0.7097598635155227,0.8967216548261114,0.8927349829466368,0.4852958673736845,0.8019415274058501,0.7458944283391464,0.49625152236459513,0.8170254267487074
0.7555491285101779,0.6291463069348217,0.6823245244626985,0.8698150986837976,0.7597917262856027,1.0,0.5283786162524365,0.8226819054509639,0.855282116450008,0.615303951510542,0.5988903131732608,0.6235299170893404,0.8573722696765895,0.7098758656802285,0.6877521479936649,0.7081668868754056,0.6010086142285666,0.7874257067442028,0.5899978110489237,0.7096286697000922,0.7872746656997087,0.7508323887694806,0.7321692550075722,0.724255211054405,0.773479718313263,0.7890518964124493,0.7833599675870331,0.49993648087070297,0.4400291940606809,0.5291566946697824,0.8157203595978877,0.7346053096287946,0.6367172891463333,0.8095173624316112,0.78006210093181,0.6259518710550318,0.7369240069329891,0.5749724125699611,0.6332626201771552,0.7620329257641578,0.8422330993655556,0.6952546497643256,0.8668336913836197,0.7901957280270566,0.7709612512167929,0.7284953353688197,0.5684340845575133,0.73693571892087,0.7729662101560718,0.8204125859717012,0.8603577239325938,0.6167632347652607,0.6960824018901013,0.5702641758407048,0.8447551933852904,0.8323770433247737,0.5654396633781136,0.5635584714078558
0.5165350515973498,0.45814662392757294,0.4426503574293461,0.5718220787638214,0.5568171705114531,0.5283786162524365,1.0,0.5634288507292264,0.49030076637124415,0.4534362251820049,0.47908460420467525,0.4472500731100805,0.5086341258002997,0.4717194747103844,0.4727382325333613,0.7862522864845858,0.4594493502545303,0.5085264751912285,0.3952483460282758,0.5124791141871691,0.4365125752923699,0.4737069682542756,0.5343154486874747,0.7312876033503619,0.49516370152595396,0.5067023086901031,0.45575098049449037,0.8517400563578944,0.842605881794582,0.6033100990487394,0.48991024300707614,0.41363615252517083,0.69887831817979,0.48191620049091655,0.430054691771686,0.4664314416230786,0.5324150167052879,0.4413644359493043,0.45927764582945946,0.4493825972741292,0.5308922273734659,0.4854323779754566,0.5119850365158426,0.5026809607916791,0.521922517878114,0.48267270138689095,0.4087175220992385,0.556157974012006,0.5601220852436207,0.501998697277501,0.4755046989550648,0.4680541829328266,0.4890051694356924,0.7043707370426358,0.49855280117805634,0.5257114183792548,0.6992377732623086,0.356767731179293
0.7055070194564644,0.6538002026159774,0.6882571504388947,0.8315001265231886,0.7700502167190285,0.8226819054509639,0.5634288507292264,1.0,0.7458057603790781,0.6685937939408001,0.6683311445685448,0.6728661407591139,0.7938587855511817,0.7125701538754051,0.6517747072981417,0.6999810544020268,0.677632904044615,0.7520131009070569,0.6061158893303367,0.7322143240828078,0.6865414567308576,0.7115514583719279,0.7394882275753724,0.6990858878630989,0.7450890644686828,0.7625396215424662,0.6688926721485542,0.5301255520473234,0.4650210953836172,0.534348909688158,0.7586813184899162,0.6703860078010917,0.6327058712581197,0.768652659616565,0.6866240502424673,0.6562353020426586,0.7526411516178659,0.6425782168751848,0.653532893255216,0.7256032041791194,0.7858175847506034,0.7223003573276008,0.7864685784483239,0.7533660427702383,0.7533820940195439,0.7196400781003869,0.613969258832575,0.7618520551157141,0.7750880142715638,0.7711894539210825,0.7226289481772589,0.678232771777312,0.7113876635551487,0.5408499920009293,0.8005609258963955,0.7951662149168216,0.5526819487303517,0.6025557444243353
0.7096850579470435,0.5624475194770782,0.6332512145317811,0.8318972354776137,0.7026521675781655,0.855282116450008,0.49030076637124415,0.7458057603790781,1.0,0.5336037086272885,0.5173782270246502,0.5454790130474718,0.840310317015862,0.6239158638105585,0.699092320395739,0.6733301553790674,0.521331979911692,0.7542810098100317,0.5363049392103354,0.6326339804366692,0.7826574874880909,0.6931744416968812,0.7039408594669041,0.7149453828968677,0.7524203483763543,0.7304160480230197,0.7839793394884227,0.45884229690816675,0.4379100297918855,0.5009322852212363,0.8204847943905175,0.7611645355019637,0.6278137230909793,0.7918255410187804,0.8045667125046384,0.5591221227180718,0.6759218115960208,0.5015621371915623,0.5958789891067053,0.7630011850745632,0.8096669281100963,0.6184137477458986,0.8655781665025403,0.8636890496824655,0.6921777241039211,0.6889816522262867,0.49855799688777463,0.6822899632367385,0.7298810540270483,0.8155874273578316,0.8601557066368825,0.5471126751140274,0.6386674779783607,0.5478729174263032,0.8131641160571492,0.7346363165828198,0.5402781368809821,0.4440533801925117
0.7049245533479483,0.9191194876949387,0.8196827711580965,0.7330047173976826,0.8549271691546252,0.615303951510542,0.4534362251820049,0.6685937939408001,0.5336037086272885,1.0,0.9182817050702345,0.9139089463041309,0.6127136489933599,0.873512164856972,0.5128757530650765,0.6128539819448734,0.914409484277811,0.7979621323703504,0.6404929444767555,0.9321023781357092,0.5604077167269141,0.8196490814184662,0.556084037074624,0.5601118661991441,0.6324659435358494,0.6098111281025449,0.5777306871310675,0.48171866554264026,0.3381261281803674,0.35733884829847884,0.5522189466832126,0.43547493098428275,0.4817485512296576,0.5575031197987002,0.4422204802243596,0.8671390550171988,0.8983203257189426,0.9306346016943884,0.494464559976669,0.5192884710512141,0.49760642459991816,0.9258879658855816,0.6536191864505604,0.5359836799341029,0.8533503835804354,0.5677201135275748,0.8690626864391227,0.8389039111905972,0.8361132527645678,0.5960694340590971,0.535434947975213,0.9342638733110273,0.8476513004752172,0.34561643362995786,0.6589824169446489,0.6684328144854664,0.3945951750492335,0.8233809992984986
